@relation gamesAdvancedStats-StdDevs

@attribute DoW {bla}
@attribute month {Dec,Jan,Feb,Mar,Apr,May,Jun}
@attribute day numeric
@attribute dayOfSeason numeric
@attribute locationForFirst {H,A}
@attribute outcomeForFirst {L,W}
@attribute pointDifferenceForFirst numeric
@attribute Pace numeric
@attribute name1 {'Dallas Mavericks','Golden State Warriors','Chicago Bulls','Boston Celtics','Oklahoma City Thunder','Charlotte Bobcats','Cleveland Cavaliers','Detroit Pistons','Minnesota Timberwolves','Houston Rockets','New Orleans Hornets','Philadelphia 76ers','Los Angeles Lakers','Memphis Grizzlies','New Jersey Nets','Milwaukee Bucks','Atlanta Hawks','Portland Trail Blazers','Denver Nuggets','Los Angeles Clippers','Indiana Pacers','Miami Heat','New York Knicks','San Antonio Spurs','Orlando Magic','Phoenix Suns','Toronto Raptors','Sacramento Kings','Utah Jazz'}
@attribute winPercentage1 numeric
@attribute MOV1 numeric
@attribute MOVStdDev1 numeric
@attribute adjMov1 numeric
@attribute adjMovStdDev1 numeric
@attribute paceAdjustedScoring1 numeric
@attribute paceAdjustedScoringStdDev1 numeric
@attribute adjOEff1 numeric
@attribute adjOEffStdDev1 numeric
@attribute adjDEff1 numeric
@attribute adjDEffStdDev1 numeric
@attribute adjOeFG1 numeric
@attribute adjOeFGStdDev1 numeric
@attribute adjDeFG1 numeric
@attribute adjDeFGStdDev1 numeric
@attribute adjOTOR1 numeric
@attribute adjOTORStdDev1 numeric
@attribute adjDTOR1 numeric
@attribute adjDTORStdDev1 numeric
@attribute adjOORR1 numeric
@attribute adjOORRStdDev1 numeric
@attribute adjDORR1 numeric
@attribute adjDORRStdDev1 numeric
@attribute adjOFTR1 numeric
@attribute adjOFTRStdDev1 numeric
@attribute adjDFTR1 numeric
@attribute adjDFTRStdDev1 numeric
@attribute OeFG1 numeric
@attribute OeFGStdDev1 numeric
@attribute DeFG1 numeric
@attribute DeFGStdDev1 numeric
@attribute OTOR1 numeric
@attribute OTORStdDev1 numeric
@attribute DTOR1 numeric
@attribute DTORStdDev1 numeric
@attribute OORR1 numeric
@attribute OORRStdDev1 numeric
@attribute DORR1 numeric
@attribute DORRStdDev1 numeric
@attribute OFTR1 numeric
@attribute OFTRStdDev1 numeric
@attribute DFTR1 numeric
@attribute DFTRStdDev1 numeric
@attribute name2 {'Miami Heat','Los Angeles Clippers','Los Angeles Lakers','New York Knicks','Orlando Magic','Denver Nuggets','Milwaukee Bucks','Toronto Raptors','Golden State Warriors','Indiana Pacers','Oklahoma City Thunder','Phoenix Suns','Portland Trail Blazers','Sacramento Kings','San Antonio Spurs','Washington Wizards','Utah Jazz','Minnesota Timberwolves','New Jersey Nets','Detroit Pistons','New Orleans Hornets','Memphis Grizzlies','Philadelphia 76ers','Houston Rockets','Atlanta Hawks','Cleveland Cavaliers','Charlotte Bobcats','Chicago Bulls','Boston Celtics'}
@attribute winPercentage2 numeric
@attribute MOV2 numeric
@attribute MOVStdDev2 numeric
@attribute adjMov2 numeric
@attribute adjMovStdDev2 numeric
@attribute paceAdjustedScoring2 numeric
@attribute paceAdjustedScoringStdDev2 numeric
@attribute adjOEff2 numeric
@attribute adjOEffStdDev2 numeric
@attribute adjDEff2 numeric
@attribute adjDEffStdDev2 numeric
@attribute adjOeFG2 numeric
@attribute adjOeFGStdDev2 numeric
@attribute adjDeFG2 numeric
@attribute adjDeFGStdDev2 numeric
@attribute adjOTOR2 numeric
@attribute adjOTORStdDev2 numeric
@attribute adjDTOR2 numeric
@attribute adjDTORStdDev2 numeric
@attribute adjOORR2 numeric
@attribute adjOORRStdDev2 numeric
@attribute adjDORR2 numeric
@attribute adjDORRStdDev2 numeric
@attribute adjOFTR2 numeric
@attribute adjOFTRStdDev2 numeric
@attribute adjDFTR2 numeric
@attribute adjDFTRStdDev2 numeric
@attribute OeFG2 numeric
@attribute OeFGStdDev2 numeric
@attribute DeFG2 numeric
@attribute DeFGStdDev2 numeric
@attribute OTOR2 numeric
@attribute OTORStdDev2 numeric
@attribute DTOR2 numeric
@attribute DTORStdDev2 numeric
@attribute OORR2 numeric
@attribute OORRStdDev2 numeric
@attribute DORR2 numeric
@attribute DORRStdDev2 numeric
@attribute OFTR2 numeric
@attribute OFTRStdDev2 numeric
@attribute DFTR2 numeric
@attribute DFTRStdDev2 numeric

@data
bla,Dec,26,32,H,L,-4,97.7,'Minnesota Timberwolves',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'Oklahoma City Thunder',1,8,5.656854,8.6,6.081118,8.6,6.081118,104.8,74.104791,96.2,68.023672,54.2,38.325188,42,29.698485,16.1,11.384419,16.3,11.525841,18.4,13.010765,28,19.79899,26.4,18.667619,25.9,18.314066,54.2,38.325188,42,29.698485,16.1,11.384419,16.3,11.525841,18.4,13.010765,28,19.79899,26.4,18.667619,25.9,18.314066
bla,Dec,26,32,A,L,-9,88.3,'Houston Rockets',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'Orlando Magic',0,0,0,0,0,-8.6,6.081118,96.2,68.023672,104.8,74.104791,42,29.698485,54.2,38.325188,16.3,11.525841,16.1,11.384419,28,19.79899,18.4,13.010765,25.9,18.314066,26.4,18.667619,42,29.698485,54.2,38.325188,16.3,11.525841,16.1,11.384419,28,19.79899,18.4,13.010765,25.9,18.314066,26.4,18.667619
bla,Dec,26,32,A,W,1,88.5,'New Orleans Hornets',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'Phoenix Suns',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bla,Dec,26,32,A,L,-4,100,'Philadelphia 76ers',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'Portland Trail Blazers',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bla,Dec,26,32,A,L,-9,88.3,'Los Angeles Lakers',0,0,0,0,0,-1.1,0.777817,98.9,69.932861,100,70.710678,50,35.355339,44.4,31.395541,16.7,11.808683,12.8,9.050967,32.4,22.91026,34.8,24.607316,14.5,10.253048,10.1,7.141778,50,35.355339,44.4,31.395541,16.7,11.808683,12.8,9.050967,32.4,22.91026,34.8,24.607316,14.5,10.253048,10.1,7.141778,'Sacramento Kings',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bla,Dec,26,32,A,L,-13,94.1,'Memphis Grizzlies',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'San Antonio Spurs',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bla,Dec,26,32,A,W,6,89.7,'New Jersey Nets',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'Washington Wizards',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bla,Dec,27,33,A,L,-8,102.3,'Boston Celtics',0,0,0,0,0,-2.1,1.484924,111.6,78.913117,113.7,80.398041,52.6,37.193817,53.4,37.759502,16.7,11.808683,15.2,10.748023,36.1,25.526555,22.2,15.697771,31.6,22.344574,36.5,25.809398,52.6,37.193817,53.4,37.759502,16.7,11.808683,15.2,10.748023,36.1,25.526555,22.2,15.697771,31.6,22.344574,36.5,25.809398,'Miami Heat',1,11,7.778175,11,7.778175,11,7.778175,105.7,74.741187,94.7,66.963012,51.3,36.274578,43.3,30.617724,19,13.435029,15.2,10.748023,39.5,27.930718,18.2,12.869343,32.1,22.698128,28,19.79899,51.3,36.274578,43.3,30.617724,19,13.435029,15.2,10.748023,39.5,27.930718,18.2,12.869343,32.1,22.698128,28,19.79899
bla,Dec,27,33,H,W,25,83.5,'Los Angeles Lakers',0,0,0,0,0,-5.722222,3.036411,97.017264,56.564276,107.353676,59.970671,45.046821,27.549199,47.693595,26.636087,15.727147,9.373541,10.748017,6.874718,39.008804,20.877113,29.241904,18.695014,16.127444,8.878748,18.920727,9.467569,46.24127,27.845954,48.615873,26.933983,13.398413,8.844094,11.784127,7.11498,33.619048,19.067802,30.126984,18.887881,16.379365,8.963496,19.192063,9.600442,'Utah Jazz',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bla,Dec,27,33,H,W,3,97,'Milwaukee Bucks',0,0,0,0,0,-1.1,0.777817,100.3,70.92281,101.4,71.700628,45.2,31.961227,46.5,32.880465,11.3,7.990307,14.4,10.182338,17.8,12.586501,32.6,23.051681,22.6,15.980613,18.6,13.152186,45.2,31.961227,46.5,32.880465,11.3,7.990307,14.4,10.182338,17.8,12.586501,32.6,23.051681,22.6,15.980613,18.6,13.152186,'Minnesota Timberwolves',0,0,0,0,0,-4.1,2.899138,110.41275,78.073604,104.804915,74.108266,53.757863,38.01255,43.284255,30.60659,8.968704,6.341831,12.22206,8.642302,18.83028,13.315019,27.249878,19.268573,15.442304,10.919358,32.136332,22.723818,46.6,32.951176,48.1,34.011836,10.9,7.707464,15.6,11.030866,22.7,16.051324,21.1,14.919953,21.8,15.414928,37.2,26.304372
