@relation gamesAdvancedStats-StdDevs

@attribute DoW {bla}
@attribute month {Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun}
@attribute day numeric
@attribute dayOfSeason numeric
@attribute locationForFirst {H,A}
@attribute outcomeForFirst {L,W}
@attribute pointDifferenceForFirst numeric
@attribute Pace numeric
@attribute name1 {'Indiana Pacers','Los Angeles Clippers','Chicago Bulls','Brooklyn Nets','Atlanta Hawks','Detroit Pistons','Golden State Warriors','Charlotte Bobcats','Minnesota Timberwolves','Milwaukee Bucks','Miami Heat','Phoenix Suns','Denver Nuggets','Memphis Grizzlies','Boston Celtics','Oklahoma City Thunder','New Orleans Pelicans','Dallas Mavericks','Los Angeles Lakers','Philadelphia 76ers','Portland Trail Blazers','Houston Rockets','Cleveland Cavaliers','Toronto Raptors','New York Knicks','San Antonio Spurs','Orlando Magic','Sacramento Kings','Utah Jazz'}
@attribute winPercentage1 numeric
@attribute MOV1 numeric
@attribute MOVStdDev1 numeric
@attribute adjMov1 numeric
@attribute adjMovStdDev1 numeric
@attribute paceAdjustedScoring1 numeric
@attribute paceAdjustedScoringStdDev1 numeric
@attribute adjOEff1 numeric
@attribute adjOEffStdDev1 numeric
@attribute adjDEff1 numeric
@attribute adjDEffStdDev1 numeric
@attribute adjOeFG1 numeric
@attribute adjOeFGStdDev1 numeric
@attribute adjDeFG1 numeric
@attribute adjDeFGStdDev1 numeric
@attribute adjOTOR1 numeric
@attribute adjOTORStdDev1 numeric
@attribute adjDTOR1 numeric
@attribute adjDTORStdDev1 numeric
@attribute adjOORR1 numeric
@attribute adjOORRStdDev1 numeric
@attribute adjDORR1 numeric
@attribute adjDORRStdDev1 numeric
@attribute adjOFTR1 numeric
@attribute adjOFTRStdDev1 numeric
@attribute adjDFTR1 numeric
@attribute adjDFTRStdDev1 numeric
@attribute OeFG1 numeric
@attribute OeFGStdDev1 numeric
@attribute DeFG1 numeric
@attribute DeFGStdDev1 numeric
@attribute OTOR1 numeric
@attribute OTORStdDev1 numeric
@attribute DTOR1 numeric
@attribute DTORStdDev1 numeric
@attribute OORR1 numeric
@attribute OORRStdDev1 numeric
@attribute DORR1 numeric
@attribute DORRStdDev1 numeric
@attribute OFTR1 numeric
@attribute OFTRStdDev1 numeric
@attribute DFTR1 numeric
@attribute DFTRStdDev1 numeric
@attribute name2 {'Orlando Magic','Los Angeles Lakers','Miami Heat','New Orleans Pelicans','Cleveland Cavaliers','Dallas Mavericks','Washington Wizards','Houston Rockets','New York Knicks','Philadelphia 76ers','Portland Trail Blazers','Sacramento Kings','San Antonio Spurs','Toronto Raptors','Utah Jazz','Golden State Warriors','Milwaukee Bucks','Memphis Grizzlies','Oklahoma City Thunder','Detroit Pistons','Phoenix Suns','Minnesota Timberwolves','Chicago Bulls','Denver Nuggets','Brooklyn Nets','Los Angeles Clippers','Charlotte Bobcats','Boston Celtics','Atlanta Hawks'}
@attribute winPercentage2 numeric
@attribute MOV2 numeric
@attribute MOVStdDev2 numeric
@attribute adjMov2 numeric
@attribute adjMovStdDev2 numeric
@attribute paceAdjustedScoring2 numeric
@attribute paceAdjustedScoringStdDev2 numeric
@attribute adjOEff2 numeric
@attribute adjOEffStdDev2 numeric
@attribute adjDEff2 numeric
@attribute adjDEffStdDev2 numeric
@attribute adjOeFG2 numeric
@attribute adjOeFGStdDev2 numeric
@attribute adjDeFG2 numeric
@attribute adjDeFGStdDev2 numeric
@attribute adjOTOR2 numeric
@attribute adjOTORStdDev2 numeric
@attribute adjDTOR2 numeric
@attribute adjDTORStdDev2 numeric
@attribute adjOORR2 numeric
@attribute adjOORRStdDev2 numeric
@attribute adjDORR2 numeric
@attribute adjDORRStdDev2 numeric
@attribute adjOFTR2 numeric
@attribute adjOFTRStdDev2 numeric
@attribute adjDFTR2 numeric
@attribute adjDFTRStdDev2 numeric
@attribute OeFG2 numeric
@attribute OeFGStdDev2 numeric
@attribute DeFG2 numeric
@attribute DeFGStdDev2 numeric
@attribute OTOR2 numeric
@attribute OTORStdDev2 numeric
@attribute DTOR2 numeric
@attribute DTORStdDev2 numeric
@attribute OORR2 numeric
@attribute OORRStdDev2 numeric
@attribute DORR2 numeric
@attribute DORRStdDev2 numeric
@attribute OFTR2 numeric
@attribute OFTRStdDev2 numeric
@attribute DFTR2 numeric
@attribute DFTRStdDev2 numeric

@data
bla,Oct,30,242,A,L,-7,94,'Milwaukee Bucks',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'New York Knicks',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bla,Oct,30,242,A,L,-4,99.3,'Miami Heat',1,12,8.485281,12.3,8.697413,12.3,8.697413,110.2,77.923167,97.9,69.225754,59,41.7193,46.4,32.809755,17.5,12.374369,16.2,11.45513,14.3,10.111627,23.9,16.899852,30.6,21.637468,21.7,15.344217,59,41.7193,46.4,32.809755,17.5,12.374369,16.2,11.45513,14.3,10.111627,23.9,16.899852,30.6,21.637468,21.7,15.344217,'Philadelphia 76ers',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bla,Oct,30,242,H,W,13,92.4,'Phoenix Suns',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'Portland Trail Blazers',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bla,Oct,30,242,A,L,-2,92.5,'Denver Nuggets',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'Sacramento Kings',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bla,Oct,30,242,A,L,-7,96.4,'Memphis Grizzlies',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'San Antonio Spurs',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bla,Oct,30,242,A,L,-6,91.5,'Boston Celtics',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'Toronto Raptors',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bla,Oct,30,242,A,W,3,99.2,'Oklahoma City Thunder',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'Utah Jazz',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bla,Oct,31,242,H,W,11,103.6,'Los Angeles Clippers',0,0,0,0,0,-13,9.192388,100.686247,71.195928,122.856368,86.872571,50.093675,35.421577,58.751626,41.543673,17.081582,12.078503,17.111327,12.099535,28.033954,19.822999,34.712838,24.545683,19.914549,14.081713,24.081417,17.028133,54.2,38.325188,52.7,37.264527,14.7,10.39447,15.3,10.818734,22.7,16.051324,37.5,26.516504,15.7,11.101576,19.4,13.717872,'Golden State Warriors',1,31,21.92031,30.2,21.354625,30.2,21.354625,119.626253,84.588535,97.456132,68.911892,57.487575,40.649854,48.829624,34.527759,15.687168,11.092503,15.657423,11.07147,23.341046,16.504612,16.662162,11.781928,26.510451,18.74572,22.343583,15.799299,62.2,43.982042,43.8,30.971277,13.5,9.545942,14,9.899495,18.9,13.364318,18,12.727922,20.9,14.778532,18,12.727922
bla,Oct,31,242,H,W,1,88.7,'Chicago Bulls',0,0,0,0,0,-12.3,8.697413,101.403826,71.703333,109.857183,77.680759,47.450285,33.552418,53.88195,38.100292,16.184566,11.444216,16.478538,11.652086,25.109663,17.755213,22.815606,16.133069,21.572216,15.25386,33.504835,23.691496,46.4,32.809755,59,41.7193,16.2,11.45513,17.5,12.374369,23.9,16.899852,14.3,10.111627,21.7,15.344217,30.6,21.637468,'New York Knicks',1,7,4.949747,7.4,5.23259,7.4,5.23259,95.7,67.670119,88.3,62.437529,52.8,37.335238,49.3,34.860364,21.9,15.485639,22.5,15.909903,18.8,13.293607,15.2,10.748023,21.1,14.919953,13.5,9.545942,52.8,37.335238,49.3,34.860364,21.9,15.485639,22.5,15.909903,18.8,13.293607,15.2,10.748023,21.1,14.919953,13.5,9.545942
bla,Nov,1,1,A,L,-20,94.3,'New Orleans Pelicans',0,0,0,0,0,-5.5,3.889087,108.314937,76.590226,107.744451,76.186832,47.981626,33.928133,47.13647,33.330518,13.708619,9.693457,12.836953,9.077096,31.784621,22.475121,16.577596,11.722131,34.574025,24.447528,30.771316,21.758606,42.9,30.334881,50,35.355339,13.7,9.687363,16.1,11.384419,32.6,23.051681,17.6,12.445079,20,14.142136,35.7,25.243712,'Orlando Magic',0,0,0,0,0,-7.5,5.408327,99.815035,55.409217,104.868634,59.762733,48.652534,26.726602,49.776044,29.64973,14.909318,8.60521,15.149162,10.044286,27.007391,15.79646,26.185189,15.605083,11.236142,5.641098,26.720721,16.799351,47.75,26.42718,49.4,29.551537,14.6,8.517237,14.95,10.007539,28.15,16.124076,26.85,15.783245,8.75,4.543769,29.5,17.480942
