@relation gamesAdvancedStats-StdDevs

@attribute DoW {bla}
@attribute month {Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun}
@attribute day numeric
@attribute dayOfSeason numeric
@attribute locationForFirst {H,A}
@attribute outcomeForFirst {L,W}
@attribute pointDifferenceForFirst numeric
@attribute Pace numeric
@attribute name1 {'Cleveland Cavaliers','Dallas Mavericks','Boston Celtics','Chicago Bulls','Detroit Pistons','Los Angeles Clippers','New Orleans Hornets','Denver Nuggets','Golden State Warriors','Los Angeles Lakers','Indiana Pacers','Oklahoma City Thunder','Atlanta Hawks','Charlotte Bobcats','Minnesota Timberwolves','Miami Heat','Brooklyn Nets','Houston Rockets','San Antonio Spurs','New York Knicks','Orlando Magic','Memphis Grizzlies','Sacramento Kings','Milwaukee Bucks','Portland Trail Blazers','Philadelphia 76ers','Phoenix Suns','Toronto Raptors','Utah Jazz'}
@attribute winPercentage1 numeric
@attribute MOV1 numeric
@attribute MOVStdDev1 numeric
@attribute adjMov1 numeric
@attribute adjMovStdDev1 numeric
@attribute paceAdjustedScoring1 numeric
@attribute paceAdjustedScoringStdDev1 numeric
@attribute adjOEff1 numeric
@attribute adjOEffStdDev1 numeric
@attribute adjDEff1 numeric
@attribute adjDEffStdDev1 numeric
@attribute adjOeFG1 numeric
@attribute adjOeFGStdDev1 numeric
@attribute adjDeFG1 numeric
@attribute adjDeFGStdDev1 numeric
@attribute adjOTOR1 numeric
@attribute adjOTORStdDev1 numeric
@attribute adjDTOR1 numeric
@attribute adjDTORStdDev1 numeric
@attribute adjOORR1 numeric
@attribute adjOORRStdDev1 numeric
@attribute adjDORR1 numeric
@attribute adjDORRStdDev1 numeric
@attribute adjOFTR1 numeric
@attribute adjOFTRStdDev1 numeric
@attribute adjDFTR1 numeric
@attribute adjDFTRStdDev1 numeric
@attribute OeFG1 numeric
@attribute OeFGStdDev1 numeric
@attribute DeFG1 numeric
@attribute DeFGStdDev1 numeric
@attribute OTOR1 numeric
@attribute OTORStdDev1 numeric
@attribute DTOR1 numeric
@attribute DTORStdDev1 numeric
@attribute OORR1 numeric
@attribute OORRStdDev1 numeric
@attribute DORR1 numeric
@attribute DORRStdDev1 numeric
@attribute OFTR1 numeric
@attribute OFTRStdDev1 numeric
@attribute DFTR1 numeric
@attribute DFTRStdDev1 numeric
@attribute name2 {'Washington Wizards','Los Angeles Lakers','Miami Heat','Utah Jazz','Sacramento Kings','Houston Rockets','Memphis Grizzlies','San Antonio Spurs','Philadelphia 76ers','Phoenix Suns','Portland Trail Blazers','Toronto Raptors','Chicago Bulls','Milwaukee Bucks','Indiana Pacers','New York Knicks','Orlando Magic','New Orleans Hornets','Dallas Mavericks','Los Angeles Clippers','Oklahoma City Thunder','Minnesota Timberwolves','Detroit Pistons','Golden State Warriors','Brooklyn Nets','Charlotte Bobcats','Atlanta Hawks','Denver Nuggets','Boston Celtics'}
@attribute winPercentage2 numeric
@attribute MOV2 numeric
@attribute MOVStdDev2 numeric
@attribute adjMov2 numeric
@attribute adjMovStdDev2 numeric
@attribute paceAdjustedScoring2 numeric
@attribute paceAdjustedScoringStdDev2 numeric
@attribute adjOEff2 numeric
@attribute adjOEffStdDev2 numeric
@attribute adjDEff2 numeric
@attribute adjDEffStdDev2 numeric
@attribute adjOeFG2 numeric
@attribute adjOeFGStdDev2 numeric
@attribute adjDeFG2 numeric
@attribute adjDeFGStdDev2 numeric
@attribute adjOTOR2 numeric
@attribute adjOTORStdDev2 numeric
@attribute adjDTOR2 numeric
@attribute adjDTORStdDev2 numeric
@attribute adjOORR2 numeric
@attribute adjOORRStdDev2 numeric
@attribute adjDORR2 numeric
@attribute adjDORRStdDev2 numeric
@attribute adjOFTR2 numeric
@attribute adjOFTRStdDev2 numeric
@attribute adjDFTR2 numeric
@attribute adjDFTRStdDev2 numeric
@attribute OeFG2 numeric
@attribute OeFGStdDev2 numeric
@attribute DeFG2 numeric
@attribute DeFGStdDev2 numeric
@attribute OTOR2 numeric
@attribute OTORStdDev2 numeric
@attribute DTOR2 numeric
@attribute DTORStdDev2 numeric
@attribute OORR2 numeric
@attribute OORRStdDev2 numeric
@attribute DORR2 numeric
@attribute DORRStdDev2 numeric
@attribute OFTR2 numeric
@attribute OFTRStdDev2 numeric
@attribute DFTR2 numeric
@attribute DFTRStdDev2 numeric

@data
bla,Oct,31,242,A,L,-10,93.8,'Los Angeles Lakers',0,0,0,0,0,-8.8,6.22254,99.9,70.639967,108.7,76.862507,51.3,36.274578,50,35.355339,13.4,9.475231,10.6,7.495332,32.6,23.051681,22.5,15.909903,15.6,11.030866,16.5,11.667262,51.3,36.274578,50,35.355339,13.4,9.475231,10.6,7.495332,32.6,23.051681,22.5,15.909903,15.6,11.030866,16.5,11.667262,'Portland Trail Blazers',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bla,Oct,31,242,A,W,2,91.1,'Indiana Pacers',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'Toronto Raptors',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bla,Nov,1,1,A,L,-2,91.1,'Oklahoma City Thunder',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'San Antonio Spurs',1,4,2.828427,4.2,2.969848,4.2,2.969848,105.8,74.811897,101.6,71.842049,51.3,36.274578,46.3,32.739044,14.1,9.970206,12.6,8.909545,22.7,16.051324,21.4,15.132085,21.3,15.061374,26.3,18.596908,51.3,36.274578,46.3,32.739044,14.1,9.970206,12.6,8.909545,22.7,16.051324,21.4,15.132085,21.3,15.061374,26.3,18.596908
bla,Nov,2,2,H,L,-29,94,'Cleveland Cavaliers',1,10,7.071068,11.4,8.061017,11.4,8.061017,106.9,75.589715,95.5,67.528698,50,35.355339,40,28.284271,18.4,13.010765,10.8,7.636753,46.2,32.668333,33.3,23.546656,19,13.435029,13.3,9.40452,50,35.355339,40,28.284271,18.4,13.010765,10.8,7.636753,46.2,32.668333,33.3,23.546656,19,13.435029,13.3,9.40452,'Chicago Bulls',1,6,4.242641,6.4,4.525483,6.4,4.525483,98,69.296465,91.6,64.770981,43,30.405592,44,31.112698,16.1,11.384419,17.3,12.232947,32.6,23.051681,25.6,18.101934,31.6,22.344574,15.5,10.960155,43,30.405592,44,31.112698,16.1,11.384419,17.3,12.232947,32.6,23.051681,25.6,18.101934,31.6,22.344574,15.5,10.960155
bla,Nov,2,2,H,L,-7,97.4,'Atlanta Hawks',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'Houston Rockets',1,9,6.363961,9.5,6.717514,9.5,6.717514,111,78.488853,101.5,71.771338,55.7,39.385848,48.1,34.011836,18.3,12.940054,15,10.606602,31.6,22.344574,23.3,16.475588,21.5,15.202796,25.3,17.889802,55.7,39.385848,48.1,34.011836,18.3,12.940054,15,10.606602,31.6,22.344574,23.3,16.475588,21.5,15.202796,25.3,17.889802
bla,Nov,2,2,H,L,-11,94.8,'Boston Celtics',0,0,0,0,0,-13.8,9.758074,113.2,80.044488,127,89.802561,56,39.59798,59.5,42.072853,14.7,10.39447,7.9,5.586144,18.4,13.010765,12.8,9.050967,30.7,21.708178,32.9,23.263813,56,39.59798,59.5,42.072853,14.7,10.39447,7.9,5.586144,18.4,13.010765,12.8,9.050967,30.7,21.708178,32.9,23.263813,'Milwaukee Bucks',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bla,Nov,2,2,H,W,1,93.4,'Charlotte Bobcats',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'Indiana Pacers',1,2,1.414214,2.2,1.555635,2.2,1.555635,98.8,69.86215,96.6,68.306515,50.6,35.779603,39.6,28.001429,17.5,12.374369,9.1,6.434672,25,17.67767,28.8,20.364675,14.1,9.970206,17.6,12.445079,50.6,35.779603,39.6,28.001429,17.5,12.374369,9.1,6.434672,25,17.67767,28.8,20.364675,14.1,9.970206,17.6,12.445079
bla,Nov,2,2,H,L,-10,93.3,'Golden State Warriors',1,2,1.414214,2.2,1.555635,2.2,1.555635,92.8,65.619509,90.6,64.063874,41.3,29.20351,42.5,30.052038,15.8,11.172287,16.7,11.808683,34,24.041631,25.6,18.101934,18.6,13.152186,21.3,15.061374,41.3,29.20351,42.5,30.052038,15.8,11.172287,16.7,11.808683,34,24.041631,25.6,18.101934,18.6,13.152186,21.3,15.061374,'Memphis Grizzlies',0,0,0,0,0,-9.2,6.505382,94.5,66.821591,103.7,73.326973,39.5,27.930718,54.7,38.678741,15.4,10.889444,20.2,14.283557,35.4,25.03158,22.9,16.192745,27.9,19.728279,27,19.091883,39.5,27.930718,54.7,38.678741,15.4,10.889444,20.2,14.283557,35.4,25.03158,22.9,16.192745,27.9,19.728279,27,19.091883
bla,Nov,2,2,A,W,10,93.3,'Los Angeles Clippers',1,9,6.363961,9.2,6.505382,9.2,6.505382,103.7,73.326973,94.5,66.821591,54.7,38.678741,39.5,27.930718,20.2,14.283557,15.4,10.889444,22.9,16.192745,35.4,25.03158,27,19.091883,27.9,19.728279,54.7,38.678741,39.5,27.930718,20.2,14.283557,15.4,10.889444,22.9,16.192745,35.4,25.03158,27,19.091883,27.9,19.728279,'Los Angeles Lakers',0,0,0,0,0,-9.7,5.359415,102.22686,58.360596,114.934579,64.63296,53.196577,30.180465,53.066951,29.792358,15.90421,8.551559,12.616412,6.777411,29.128858,17.903906,30.396736,15.77218,15.19642,8.89245,19.151267,10.376659,53.45,30.257823,53,29.771351,17.6,9.192026,10.9,6.208328,37.75,20.470894,23.75,13.365846,25.85,13.016944,22.1,11.48927
bla,Nov,2,2,H,W,12,92.1,'Minnesota Timberwolves',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'Sacramento Kings',0,0,0,0,0,-6.4,4.525483,91.6,64.770981,98,69.296465,44,31.112698,43,30.405592,17.3,12.232947,16.1,11.384419,25.6,18.101934,32.6,23.051681,15.5,10.960155,31.6,22.344574,44,31.112698,43,30.405592,17.3,12.232947,16.1,11.384419,25.6,18.101934,32.6,23.051681,15.5,10.960155,31.6,22.344574
