@relation gamesAdvancedStats-StdDevs

@attribute DoW {bla}
@attribute month {Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun}
@attribute day numeric
@attribute dayOfSeason numeric
@attribute locationForFirst {H,A}
@attribute outcomeForFirst {L,W}
@attribute pointDifferenceForFirst numeric
@attribute Pace numeric
@attribute name1 {'Boston Celtics','Dallas Mavericks','Los Angeles Clippers','Houston Rockets','Atlanta Hawks','Denver Nuggets','Golden State Warriors','Detroit Pistons','Miami Heat','Minnesota Timberwolves','Oklahoma City Thunder','Orlando Magic','New Orleans Hornets','Cleveland Cavaliers','Chicago Bulls','Charlotte Bobcats','Indiana Pacers','Memphis Grizzlies','New Jersey Nets','Milwaukee Bucks','New York Knicks','Sacramento Kings','Los Angeles Lakers','San Antonio Spurs','Portland Trail Blazers','Phoenix Suns','Philadelphia 76ers','Toronto Raptors','Utah Jazz'}
@attribute winPercentage1 numeric
@attribute MOV1 numeric
@attribute MOVStdDev1 numeric
@attribute adjMov1 numeric
@attribute adjMovStdDev1 numeric
@attribute paceAdjustedScoring1 numeric
@attribute paceAdjustedScoringStdDev1 numeric
@attribute adjOEff1 numeric
@attribute adjOEffStdDev1 numeric
@attribute adjDEff1 numeric
@attribute adjDEffStdDev1 numeric
@attribute adjOeFG1 numeric
@attribute adjOeFGStdDev1 numeric
@attribute adjDeFG1 numeric
@attribute adjDeFGStdDev1 numeric
@attribute adjOTOR1 numeric
@attribute adjOTORStdDev1 numeric
@attribute adjDTOR1 numeric
@attribute adjDTORStdDev1 numeric
@attribute adjOORR1 numeric
@attribute adjOORRStdDev1 numeric
@attribute adjDORR1 numeric
@attribute adjDORRStdDev1 numeric
@attribute adjOFTR1 numeric
@attribute adjOFTRStdDev1 numeric
@attribute adjDFTR1 numeric
@attribute adjDFTRStdDev1 numeric
@attribute OeFG1 numeric
@attribute OeFGStdDev1 numeric
@attribute DeFG1 numeric
@attribute DeFGStdDev1 numeric
@attribute OTOR1 numeric
@attribute OTORStdDev1 numeric
@attribute DTOR1 numeric
@attribute DTORStdDev1 numeric
@attribute OORR1 numeric
@attribute OORRStdDev1 numeric
@attribute DORR1 numeric
@attribute DORRStdDev1 numeric
@attribute OFTR1 numeric
@attribute OFTRStdDev1 numeric
@attribute DFTR1 numeric
@attribute DFTRStdDev1 numeric
@attribute name2 {'Cleveland Cavaliers','Washington Wizards','Los Angeles Lakers','Portland Trail Blazers','Charlotte Bobcats','Indiana Pacers','Utah Jazz','Houston Rockets','Phoenix Suns','Memphis Grizzlies','New York Knicks','New Jersey Nets','Sacramento Kings','Philadelphia 76ers','San Antonio Spurs','Toronto Raptors','Chicago Bulls','Oklahoma City Thunder','Miami Heat','Minnesota Timberwolves','Orlando Magic','Los Angeles Clippers','Milwaukee Bucks','New Orleans Hornets','Denver Nuggets','Detroit Pistons','Atlanta Hawks','Golden State Warriors','Dallas Mavericks'}
@attribute winPercentage2 numeric
@attribute MOV2 numeric
@attribute MOVStdDev2 numeric
@attribute adjMov2 numeric
@attribute adjMovStdDev2 numeric
@attribute paceAdjustedScoring2 numeric
@attribute paceAdjustedScoringStdDev2 numeric
@attribute adjOEff2 numeric
@attribute adjOEffStdDev2 numeric
@attribute adjDEff2 numeric
@attribute adjDEffStdDev2 numeric
@attribute adjOeFG2 numeric
@attribute adjOeFGStdDev2 numeric
@attribute adjDeFG2 numeric
@attribute adjDeFGStdDev2 numeric
@attribute adjOTOR2 numeric
@attribute adjOTORStdDev2 numeric
@attribute adjDTOR2 numeric
@attribute adjDTORStdDev2 numeric
@attribute adjOORR2 numeric
@attribute adjOORRStdDev2 numeric
@attribute adjDORR2 numeric
@attribute adjDORRStdDev2 numeric
@attribute adjOFTR2 numeric
@attribute adjOFTRStdDev2 numeric
@attribute adjDFTR2 numeric
@attribute adjDFTRStdDev2 numeric
@attribute OeFG2 numeric
@attribute OeFGStdDev2 numeric
@attribute DeFG2 numeric
@attribute DeFGStdDev2 numeric
@attribute OTOR2 numeric
@attribute OTORStdDev2 numeric
@attribute DTOR2 numeric
@attribute DTORStdDev2 numeric
@attribute OORR2 numeric
@attribute OORRStdDev2 numeric
@attribute DORR2 numeric
@attribute DORRStdDev2 numeric
@attribute OFTR2 numeric
@attribute OFTRStdDev2 numeric
@attribute DFTR2 numeric
@attribute DFTRStdDev2 numeric

@data
bla,Oct,28,242,H,W,22,95.9,'Miami Heat',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'New York Knicks',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bla,Oct,28,242,H,W,2,98,'Minnesota Timberwolves',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'New Jersey Nets',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bla,Oct,28,242,H,W,13,88.7,'Oklahoma City Thunder',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'Sacramento Kings',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bla,Oct,28,242,H,W,14,93.9,'Orlando Magic',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'Philadelphia 76ers',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bla,Oct,28,242,A,L,-17,91.3,'New Orleans Hornets',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'San Antonio Spurs',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bla,Oct,28,242,A,L,-10,96.8,'Cleveland Cavaliers',0,0,0,0,0,-6.8,4.808326,100.4,70.993521,107.2,75.801847,45.7,32.31478,50.7,35.850314,13.4,9.475231,14.4,10.182338,15.8,11.172287,18.8,13.293607,35.7,25.243712,30.6,21.637468,45.7,32.31478,50.7,35.850314,13.4,9.475231,14.4,10.182338,15.8,11.172287,18.8,13.293607,35.7,25.243712,30.6,21.637468,'Toronto Raptors',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bla,Oct,29,242,A,W,3,85.2,'Denver Nuggets',1,9,6.363961,9.3,6.576093,9.3,6.576093,118,83.4386,108.7,76.862507,51.1,36.133157,49.4,34.931075,11.3,7.990307,13.8,9.758074,32.6,23.051681,26.3,18.596908,25.8,18.243355,30.9,21.8496,51.1,36.133157,49.4,34.931075,11.3,7.990307,13.8,9.758074,32.6,23.051681,26.3,18.596908,25.8,18.243355,30.9,21.8496,'Portland Trail Blazers',1,9,6.363961,9.3,6.576093,9.3,6.576093,100.696005,71.202828,95.049439,67.210103,48.325025,34.170953,42.37062,29.960552,16.876267,11.933323,12.897263,9.119742,26.075795,18.438372,19.646257,13.892002,29.746212,21.033748,29.14869,20.611236,49.4,34.931075,40.1,28.354982,23.1,16.334167,14.6,10.323759,34.3,24.253763,20.4,14.424978,26,18.384776,27.2,19.233304
bla,Oct,29,242,H,W,7,90.2,'Chicago Bulls',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'San Antonio Spurs',1,17,12.020815,18.6,13.152186,18.6,13.152186,123.7,87.469109,105.1,74.316923,57.6,40.729351,53.2,37.618081,9.5,6.717514,10.2,7.212489,28.2,19.940411,13.9,9.828784,16.3,11.525841,16.7,11.808683,57.6,40.729351,53.2,37.618081,9.5,6.717514,10.2,7.212489,28.2,19.940411,13.9,9.828784,16.3,11.525841,16.7,11.808683
bla,Oct,30,242,H,W,28,89.6,'Boston Celtics',1,19.5,9.987492,22.75,11.67765,22.75,11.67765,107.186866,61.888158,106.275804,59.734456,50.089109,29.096913,49.73817,27.624513,14.103982,8.229722,13.494186,7.763826,23.919017,12.594733,18.362848,9.944868,25.629366,16.421184,30.862172,19.366501,50.7,29.271659,38.4,24.550424,13.45,8.053622,15.45,8.391116,21.3,11.643167,22.5,11.552633,25.15,16.322709,26.65,18.558983,'Chicago Bulls',1,7,4.949747,7.8,5.515433,7.8,5.515433,104.197167,73.678524,91.459645,64.671735,43.90736,31.047192,42.755995,30.233054,11.85101,8.37993,15.014807,10.617072,33.775674,23.883008,19.248937,13.611054,29.714815,21.011547,27.946667,19.761278,43.5,30.759145,44.9,31.749094,8.5,6.010408,12.9,9.121677,29.4,20.788939,17.8,12.586501,22.6,15.980613,19.2,13.57645
bla,Oct,30,242,H,W,11,92.1,'Atlanta Hawks',1,11,7.778175,10.9,7.707464,10.9,7.707464,119,84.145707,108.1,76.438243,56.9,40.234376,60.3,42.638539,9.1,6.434672,22.9,16.192745,19,13.435029,18.2,12.869343,24.1,17.041273,28.8,20.364675,56.9,40.234376,60.3,42.638539,9.1,6.434672,22.9,16.192745,19,13.435029,18.2,12.869343,24.1,17.041273,28.8,20.364675,'Washington Wizards',1,11,7.778175,12.3,8.697413,12.3,8.697413,113.9,80.539462,101.6,71.842049,48.8,34.506811,42.1,29.769195,8.7,6.151829,9,6.363961,22.5,15.909903,22.9,16.192745,23.8,16.829141,35.5,25.102291,48.8,34.506811,42.1,29.769195,8.7,6.151829,9,6.363961,22.5,15.909903,22.9,16.192745,23.8,16.829141,35.5,25.102291
