@relation gamesAdvancedStats-StdDevs

@attribute DoW {bla}
@attribute month {Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun}
@attribute day numeric
@attribute dayOfSeason numeric
@attribute locationForFirst {H,A}
@attribute outcomeForFirst {L,W}
@attribute pointDifferenceForFirst numeric
@attribute Pace numeric
@attribute name1 {'Houston Rockets','New Orleans Pelicans','Dallas Mavericks','Boston Celtics','Charlotte Hornets','Denver Nuggets','Indiana Pacers','Memphis Grizzlies','Miami Heat','Chicago Bulls','Los Angeles Lakers','Oklahoma City Thunder','Golden State Warriors','Atlanta Hawks','Washington Wizards','Cleveland Cavaliers','Los Angeles Clippers','Detroit Pistons','Milwaukee Bucks','Phoenix Suns','Portland Trail Blazers','Brooklyn Nets','Orlando Magic','New York Knicks','Philadelphia 76ers','Minnesota Timberwolves','Toronto Raptors','Sacramento Kings','San Antonio Spurs','Utah Jazz'}
@attribute winPercentage1 numeric
@attribute MOV1 numeric
@attribute MOVStdDev1 numeric
@attribute adjMov1 numeric
@attribute adjMovStdDev1 numeric
@attribute paceAdjustedScoring1 numeric
@attribute paceAdjustedScoringStdDev1 numeric
@attribute adjOEff1 numeric
@attribute adjOEffStdDev1 numeric
@attribute adjDEff1 numeric
@attribute adjDEffStdDev1 numeric
@attribute adjOeFG1 numeric
@attribute adjOeFGStdDev1 numeric
@attribute adjDeFG1 numeric
@attribute adjDeFGStdDev1 numeric
@attribute adjOTOR1 numeric
@attribute adjOTORStdDev1 numeric
@attribute adjDTOR1 numeric
@attribute adjDTORStdDev1 numeric
@attribute adjOORR1 numeric
@attribute adjOORRStdDev1 numeric
@attribute adjDORR1 numeric
@attribute adjDORRStdDev1 numeric
@attribute adjOFTR1 numeric
@attribute adjOFTRStdDev1 numeric
@attribute adjDFTR1 numeric
@attribute adjDFTRStdDev1 numeric
@attribute OeFG1 numeric
@attribute OeFGStdDev1 numeric
@attribute DeFG1 numeric
@attribute DeFGStdDev1 numeric
@attribute OTOR1 numeric
@attribute OTORStdDev1 numeric
@attribute DTOR1 numeric
@attribute DTORStdDev1 numeric
@attribute OORR1 numeric
@attribute OORRStdDev1 numeric
@attribute DORR1 numeric
@attribute DORRStdDev1 numeric
@attribute OFTR1 numeric
@attribute OFTRStdDev1 numeric
@attribute DFTR1 numeric
@attribute DFTRStdDev1 numeric
@attribute name2 {'Los Angeles Lakers','Orlando Magic','San Antonio Spurs','Utah Jazz','Brooklyn Nets','Milwaukee Bucks','Detroit Pistons','Philadelphia 76ers','Minnesota Timberwolves','Washington Wizards','New York Knicks','Phoenix Suns','Portland Trail Blazers','Sacramento Kings','Toronto Raptors','Oklahoma City Thunder','Cleveland Cavaliers','Memphis Grizzlies','Boston Celtics','Indiana Pacers','New Orleans Pelicans','Dallas Mavericks','Miami Heat','Los Angeles Clippers','Charlotte Hornets','Denver Nuggets','Golden State Warriors','Chicago Bulls','Atlanta Hawks'}
@attribute winPercentage2 numeric
@attribute MOV2 numeric
@attribute MOVStdDev2 numeric
@attribute adjMov2 numeric
@attribute adjMovStdDev2 numeric
@attribute paceAdjustedScoring2 numeric
@attribute paceAdjustedScoringStdDev2 numeric
@attribute adjOEff2 numeric
@attribute adjOEffStdDev2 numeric
@attribute adjDEff2 numeric
@attribute adjDEffStdDev2 numeric
@attribute adjOeFG2 numeric
@attribute adjOeFGStdDev2 numeric
@attribute adjDeFG2 numeric
@attribute adjDeFGStdDev2 numeric
@attribute adjOTOR2 numeric
@attribute adjOTORStdDev2 numeric
@attribute adjDTOR2 numeric
@attribute adjDTORStdDev2 numeric
@attribute adjOORR2 numeric
@attribute adjOORRStdDev2 numeric
@attribute adjDORR2 numeric
@attribute adjDORRStdDev2 numeric
@attribute adjOFTR2 numeric
@attribute adjOFTRStdDev2 numeric
@attribute adjDFTR2 numeric
@attribute adjDFTRStdDev2 numeric
@attribute OeFG2 numeric
@attribute OeFGStdDev2 numeric
@attribute DeFG2 numeric
@attribute DeFGStdDev2 numeric
@attribute OTOR2 numeric
@attribute OTORStdDev2 numeric
@attribute DTOR2 numeric
@attribute DTORStdDev2 numeric
@attribute OORR2 numeric
@attribute OORRStdDev2 numeric
@attribute DORR2 numeric
@attribute DORRStdDev2 numeric
@attribute OFTR2 numeric
@attribute OFTRStdDev2 numeric
@attribute DFTR2 numeric
@attribute DFTRStdDev2 numeric

@data
bla,Oct,29,242,A,W,24,87,'Chicago Bulls',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'New York Knicks',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bla,Oct,29,242,A,L,-20,93.7,'Los Angeles Lakers',0,0,0,0,0,-19.8,14.000714,99,70.003571,118.8,84.004286,37.3,26.375083,50.7,35.850314,10.3,7.2832,12,8.485281,25,17.67767,35.9,25.385133,39.2,27.718586,46.6,32.951176,37.3,26.375083,50.7,35.850314,10.3,7.2832,12,8.485281,25,17.67767,35.9,25.385133,39.2,27.718586,46.6,32.951176,'Phoenix Suns',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bla,Oct,29,242,A,L,-17,88.8,'Oklahoma City Thunder',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'Portland Trail Blazers',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bla,Oct,29,242,A,W,18,101.8,'Golden State Warriors',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'Sacramento Kings',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bla,Oct,29,242,A,L,-7,93.5,'Atlanta Hawks',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'Toronto Raptors',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bla,Oct,30,242,A,W,7,95.7,'Washington Wizards',0,0,0,0,0,-13.2,9.33381,104.3,73.751237,117.5,83.085047,52,36.769553,53.7,37.971634,14.1,9.970206,13.3,9.40452,17.9,12.657211,29.3,20.718229,22.7,16.051324,24.7,17.465537,52,36.769553,53.7,37.971634,14.1,9.970206,13.3,9.40452,17.9,12.657211,29.3,20.718229,22.7,16.051324,24.7,17.465537,'Orlando Magic',0,0,0,0,0,-17.9,12.657211,88.2,62.366818,106.1,75.024029,40.5,28.637825,42.6,30.122749,16.2,11.45513,7.3,5.16188,30.8,21.778889,39.4,27.860007,19,13.435029,14.9,10.535891,40.5,28.637825,42.6,30.122749,16.2,11.45513,7.3,5.16188,30.8,21.778889,39.4,27.860007,19,13.435029,14.9,10.535891
bla,Oct,30,242,H,L,-5,83.1,'Cleveland Cavaliers',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'New York Knicks',0,0,0,0,0,-27.6,19.516147,92,65.053824,119.6,84.569971,38.2,27.011479,55.6,39.315137,10.6,7.495332,15.1,10.677312,27.5,19.445436,29.4,20.788939,17.6,12.445079,35.2,24.890159,38.2,27.011479,55.6,39.315137,10.6,7.495332,15.1,10.677312,27.5,19.445436,29.4,20.788939,17.6,12.445079,35.2,24.890159
bla,Oct,30,242,H,W,18,89.5,'Dallas Mavericks',0,0,0,0,0,-1.2,0.848528,116.1,82.095097,117.3,82.943625,53.8,38.042345,62.9,44.477017,10.4,7.353911,20.6,14.5664,23.7,16.758431,27.3,19.304015,20.5,14.495689,18.6,13.152186,53.8,38.042345,62.9,44.477017,10.4,7.353911,20.6,14.5664,23.7,16.758431,27.3,19.304015,20.5,14.495689,18.6,13.152186,'Utah Jazz',0,0,0,0,0,-12.5,8.838835,113.547656,80.290318,119.322703,84.373892,58.445292,41.327062,67.14069,47.475637,15.051007,10.642669,19.822227,14.016431,35.795354,25.311137,23.416004,16.557615,12.793073,9.046069,7.999437,5.656456,48.8,34.506811,61,43.133514,12.8,9.050967,17.8,12.586501,32.5,22.98097,27.6,19.516147,17.3,12.232947,13,9.192388
bla,Oct,30,242,H,W,3,90.9,'Los Angeles Clippers',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'Oklahoma City Thunder',0,0,0,0,0,-19.2,13.57645,100.2,70.852099,119.4,84.42855,42,29.698485,51.1,36.133157,12.3,8.697413,9.4,6.646804,32.6,23.051681,31,21.92031,25.9,18.314066,19.5,13.788582,42,29.698485,51.1,36.133157,12.3,8.697413,9.4,6.646804,32.6,23.051681,31,21.92031,25.9,18.314066,19.5,13.788582
bla,Oct,30,242,A,L,-6,90.3,'Detroit Pistons',0,0,0,0,0,-10.3,7.2832,82,57.982756,92.3,65.265956,40.5,28.637825,38.8,27.435743,14,9.899495,13.2,9.33381,17.8,12.586501,27.5,19.445436,13.1,9.263099,27.1,19.162594,40.5,28.637825,38.8,27.435743,14,9.899495,13.2,9.33381,17.8,12.586501,27.5,19.445436,13.1,9.263099,27.1,19.162594,'Minnesota Timberwolves',0,0,0,0,0,-4.2,2.969848,105.5,74.599765,109.7,77.569614,48.8,34.506811,54.9,38.820162,19.3,13.647161,15.8,11.172287,45.2,31.961227,26.3,18.596908,19.8,14.000714,18.3,12.940054,48.8,34.506811,54.9,38.820162,19.3,13.647161,15.8,11.172287,45.2,31.961227,26.3,18.596908,19.8,14.000714,18.3,12.940054
